シャンハイインスティテュートオブマテリアメディカ、チャイニーズアカデミーオブサイエンスィズ,509011765
シュアファイアメディカル，インコーポレイティド,512144911
シュゾースマートアドバンストコーティングテクノロジーズカンパニーリミテッド,516182052
シュタイ・ヨン,516197296
シュタインビフラーオプトテヒニクゲーエムベーハー,501461966
シュナイダーエレクトリックアイティーコーポレーション,501439828
シュリーブケミカルプロダクツインコーポレーテッド,508029859
シュレーディンガーインコーポレイテッド,516189121
シュワルツ、ローレンスエム．,516267083
ショーンベックマリアム,516272906
ショットアクチエンゲゼルシャフト,504299782
シラナノテクノロジーズインク,513198814
シリコンストーリッジテクノロージーインコーポレイテッド,500147506
シロナ・デンタル・システムズ・ゲゼルシャフト・ミット・ベシュレンクテル・ハフツング,500058187
シンジェンタパーティシペーションズアーゲー,300091441
シンフィルムエレクトロニクスエーエスエー,514153274
シンフォニアテクノロジー株式会社,000002059
ジ・アンテナ・カンパニー・インターナショナル・エン・フェー,516196990
ジ・ディ・ソチエタペルアツィオニ,502405479
ジー・エフ・エス．コーポレーション．エー・ユー・エス．ピー・ティー・ワイ．エル・ティー・ディー,516281252
ジーアールエスガイドシステムインコーポレイテッド,516281171
ジーイー・アビエイション・システムズ・エルエルシー,506388923
ジーイー・ヘルスケア・バイオサイエンス・コーポレイション,598041463
ジーイー・メディカル・システムズ・グローバル・テクノロジー・カンパニー・エルエルシー,300019238
ジーエヌリザウンドエー／エス,503021401
ジーエム・グローバル・テクノロジー・オペレーションズ・エルエルシー,511095986
ジーティーシーテクノロジーユーエス，エルエルシー,511136887
ジーティーダブリューディヴェロップメンツリミテッド,516239909
ジアングスフーシェンバイオテクノロジー有限公司,515267862
ジェーアンドイーホールリミテッド,516155975
ジェイティーインターナショナルエス．エイ．,510014582
ジェイテクトユーロップ,511110625
ジェイピーエムエンジニアリング株式会社,516296658
ジェコス株式会社,000179915
ジェネラル・ケーブル・テクノロジーズ・コーポレーション,507202725
ジェネンテック，インコーポレイテッド,509012625
ジェノプランテ−ヴァロール,513099108
ジェノマティカ，インコーポレイテッド,510199890
ジェン−プローブ・インコーポレーテッド,500169900
ジェンサームインコーポレイテッド,511014862
ジェンザイム・コーポレーション,500034653
ジェンセルバイオシステムズリミテッド,513014477
ジエマルト・エス・アー,504326572
ジオサーフ株式会社,503148568
ジテアンテルナショナルソシエテアノニム,511087051
ジプトロニクス・インコーポレイテッド,502116003
ジャガーランドローバーリミテッド,512308720
ジャパンパイル株式会社,515277300
ジヤトコ株式会社,000231350
ジュン，ボスン,516174149
ジョージアテックリサーチコーポレイション,304017373
ジョン，ヘジン,516089913
ジョンソン、マッセイ、パブリック、リミテッド、カンパニー,590004718
ジョンソン、マッセイ、フュエル、セルズ、リミテッド,512269535
ジョンソン・アンド・ジョンソン・ビジョン・ケア・インコーポレイテッド,510294139
ジョンソンエレクトリックソシエテアノニム,515009620
ジョンソンコントロールズオートモーティブエレクトロニクスゲーエムベーハー,508039825
スーパーセルオーワイ,513136528
スイスオートパワースポーツエルエルシー,511281132
スカイプエス．アール．エル．,516259871
スカラブゲノミクス，エルエルシー,508314607
スガツネ工業株式会社,000107572
スクエアインコーポレイテッド,513092420
スズキ株式会社,000002082
スタースプリングスアクチボラグ,515200180
スタッカート・テクノロジーズ・アクチエボラグ,516248716
スタンレー電気株式会社,000002303
スチールプランテック株式会社,501120122
スティッチティングカソリークユニバーシテートラドバウドユニバーシティメディカルセンター,516203405
ステイブルセラピューティクスアーベー,516281126
ステップワイズエルティーディー,516281229
ステラファーマ株式会社,507288132
ステルスペプチドズインターナショナルインコーポレイテッド,512044909
ストライトインダストリーズエルティディ,513144969
ストロングアームテクノロジーズ、インク．,516282341
スナップトラック・インコーポレーテッド,500480274
スノーフレークコンピューティングインク．,516245999
スパイサーゲレンクヴェレンバウゲゼルシャフトミットベシュレンクテルハフツング,516178778
スパイナル・エレメンツ・インコーポレーテッド,506166653
スパインウェルディング・アクチェンゲゼルシャフト,511206559
スペクトラ・シュヴィングングステヒニーク・ウント・アクスティーク・ゲゼルシャフト・ミト・ベシュレンクテル・ハフツング・ドレスデン,516272869
スペクトロニクス株式会社,506161131
スペシャリストエアウェイソリューションズプロプライエタリーリミテッド,516384391
スポートウェルディング・ゲゼルシャフト・ミット・ベシュレンクテル・ハフツング,512193366
スマートゲンエルエルシー,516272892
スミスアンドネフューインコーポレーテッド,504048135
スミスアンドネフューインコーポレイテッド,502032219
スミスアンドネフューピーエルシー,391018787
スリーエムイノベイティブプロパティズカンパニー,505005049
スリーディーティーホールディングスエルエルシー,516229003
スローン−ケッタリングインスティチュートフォーキャンサーリサーチ,500516056
セーレン株式会社,000107907
セイコーエプソン株式会社,000002369
セオリアファーマ株式会社,510239598
セファロン、インク．,509021085
セミコンダクター・コンポーネンツ・インダストリーズ・リミテッド・ライアビリティ・カンパニー,300057230
セラニーズ・インターナショナル・コーポレーション,512225379
セルラー・ダイナミクス・インターナショナル・ジャパン株式会社,516378356
セレオンゲーエムベーハー,516265148
セレクティス,512213549
セレラコーポレーション,508356065
セント・ジュード・メディカル，カーディオロジー・ディヴィジョン，インコーポレイテッド,511177374
ゼットティーイー（ユーエスエー）インコーポレイテッド,510279365
ゼットティーイーコーポレーション,509024525
ゼットティーイーコーポレイション,511207729
ゼネラル・エレクトリック・カンパニイ,390041542
ゼネラルエレクトリックテクノロジーゲゼルシャフトミットベシュレンクテルハフツング,515322297
ゼネラル株式会社,306029349
ゼラスメディカルテクノロジーズエルエルシー,516272412
ゼロックスコーポレイション,596170170
ゼンコアインコーポレイテッド,510089100
ソーダストリームインダストリーズリミテッド,514032843
ソーラー・ジャンクション・コーポレイション,511314290
ソーラーフロンティア株式会社,513009668
ソーラーリティックスインコーポレイテッド,516247155
ソウルナショナルユニバーシティアールアンドディービーファウンデーション,513110089
ソシエテ・デンバラージュ・エ・ドゥ・コンディシオンヌモン・エス・ウ・エム・セ・オ,516281045
ソニーインタラクティブエンタテインメントアメリカリミテッドライアビリテイカンパニー,513244960
ソニーコーポレイションオブアメリカ,504257564
ソニー株式会社,000002185
ソニックアイピー，インコーポレイテッド,513280728
ソノコ・ディベロップメント・インコーポレーテッド,500119640
ソルベイスペシャルティポリマーズイタリーエス．ピー．エー．,513092877
ソルヴェイ（ソシエテアノニム）,591001248
ゾール・サーキュレイション・インコーポレイテッド,500087017
ゾールサーキュレイションインコーポレイテッド,314003041
ゾエティス・サービシーズ・エルエルシー,515230154
ゾディアックシーツフランス,513096624
ターボメカ,501107994
タイサコン・グループ・カンパニー・リミテッド,516148508
タイムプレイインク．,515336504
タイン・リサーチ・アンド・ディベロップメント・カンパニー・リミテッド,516272995
タカタ株式会社,306009581
タカハタプレシジョンジャパン株式会社,312003595
タカラベルモント株式会社,000108672
タカ産業株式会社,593045075
タキゲン製造株式会社,000108708
タタコンサルタンシーサービシズリミテッド,510337621
タツタ電線株式会社,000108742
タリスバイオメディカルエルエルシー,514274409
タレス,511148123
ダイキョーニシカワ株式会社,390026538
ダイキン工業株式会社,000002853
ダイコク電機株式会社,000108937
ダイソン・テクノロジー・リミテッド,500024469
ダイハツ工業株式会社,000002967
ダイヤテックス株式会社,390019264
ダウアグロサイエンシィズエルエルシー,501035309
ダウグローバルテクノロジーズエルエルシー,502141050
ダウコーニングコーポレーション,590001418
ダスギプ・インフォメーション・アンド・プロセス・テクノロジー・ゲゼルシャフト・ミット・ベシュレンクテル・ハフツング,514089249
ダブリュ．エル．ゴアアンドアソシエイツ，インコーポレイティド,391028362
ダンマークステクニスクユニバーシテット,511195736
チェ，テホ,516154576
チュージアンシェンフイライティングカンパニーリミテッド,514280525
チュルクウントヒリンガーゲーエムベーハー,516212843
チョーネンキー，トッドエリック,516266732
チルドレンズホスピタルロサンゼルス,514124573
ツェットエフ、フリードリッヒスハーフェン、アクチエンゲゼルシャフト,500045121
ツェットカーヴェーグループゲーエムベーハー,593045569
テーザ・ソシエタス・ヨーロピア,509120403
テーラーメイドゴルフカンパニーインコーポレイテッド,506025969
ティー・エイ・ジー・メディカル・ディバイシズ−アグリカルチャー・コーペラティブ・リミテッド,516221111
ティー２バイオシステムズ，インコーポレーテッド,511105894
ティコナ・エルエルシー,500100822
ティッセンクルップエレベーターアクチェンゲゼルシャフト,516280554
ティッセンクルッププレスタテックセンターアクチエンゲゼルシャフト,308017180
テイ・エステック株式会社,000220066
テイカ株式会社,000215800
テイタニウムメタルスコーポレイシヨン,511010521
テキサスインスツルメンツインコーポレイテッド,507107291
テクニカル、ファイバー、プロダクツ、リミテッド,502375493
テソクスファーマ，リミティドライアビリティカンパニー,514284899
テトラ・ラヴァル・ホールディングス・アンド・ファイナンス・ソシエテ・アノニム,593205554
テバファーマシューティカルインダストリーズリミティド,501079705
テヒーニィシエウニヴェルジテートベルリン,509156387
テュージィアントワーヌ,512235987
テラ株式会社,510134938
テルモ株式会社,000109543
テレフオンアクチーボラゲットエルエムエリクソン（パブル）,598036300
テンセント・テクノロジー・（シェンジェン）・カンパニー・リミテッド,513313299
テンセント・テクノロジー・（シェンジェン）・カンパニー・リミテッド,514187420
テンドラー、ロバートケイ,516267289
テンポラルディフェンスシステムズ，エルエルシー,515320994
デームアールエックスインコーポレーティッド,513183625
デーヴェー・リンギュアル・システムズ・ゲーエムベーハー,513201697
ディーエイチテクノロジーズデベロップメントプライベートリミテッド,510075457
ディーエスエムアイピーアセッツビー．ブイ．,503220392
ディーエックスオー・ラボ,508300448
ディーエヌエージェノテックインク,507306090
ディアメドゲーエムベーハー,514226279
ディグニティサイエンシーズリミテッド,514318138
デイコアイピーホールディングス，エルエルシー,512309299
デイビス，ウィリアムアンソニー,516266743
デマークス・インコーポレイテッド,513015670
デュオジェクト・メディカル・システムズ・インコーポレイテッド,503236599
デリックドナルドジェームズ,516241670
デリベルトムジェラード,516241681
デルフィ・インターナショナル・オペレーションズ・ルクセンブルク・エス・アー・エール・エル,514002684
デンカ株式会社,000003296
デンカ生研株式会社,591125371
デンソートリム株式会社,599161580
デンツプライデトレイゲー．エム．ベー．ハー．,502289695
トーアエイヨー株式会社,000109831
トーキョーエレクトロンユーエスホールディングス，インコーポレーテッド,514028776
トータルマーケティングサービスィズ,516255873
トーマスホーフベルガーゲーエムベーハー,516185189
トゥー‐シックス・インコーポレイテッド,502334032
トゥットエスプレッソエス．アール．エル．,515013650
トッパン・フォームズ株式会社,000110217
トムソンライセンシング,501263810
トムトムナビゲーションベスローテンフエンノートシャップ,515288214
トヨタテクニカルディベロップメント株式会社,306020818
トヨタモーターエンジニアリングアンドマニュファクチャリングノースアメリカ，インコーポレイティド,507342261
トヨタ自動車株式会社,000003207
トヨタ自動車九州株式会社,596002767
トヨタ車体株式会社,000110321
トヨタ紡織株式会社,000241500
トライアン・コーネル・クク,516197285
トラパニ、ジョルジオ,516267278
トランスメディックスインコーポレイティッド,509294117
トリニティ工業株式会社,000110343
トリュープエムルジオンスヒェミーアーゲー,511012916
トルーデルメディカルインターナショナル,501393922
トロトラク・（ディヴェロプメント）・リミテッド,504290859
ドーエイ外装有限会社,000110365
ドックオンエージー,514052966
ドルビー・インターナショナル・アーベー,510185767
ドルビー・インターナショナル・アーベー,511105997
ドルビーラボラトリーズライセンシングコーポレイション,507236292
ナイキイノベイトシーブイ,514144250
ナイキイノベイトセー．フェー．,514175900
ナオ・シング株式会社,394000437
ナカシマプロペラ株式会社,000110435
ナグラビジョンエスアー,504344495
ナショナルインスティテューツオブヘルス（エヌアイエイチ），ユー．エス．デパートメントオブヘルスアンドヒューマンサービシズ（ディーエイチエイチエス），ユー．エス．ガバメントエヌアイエイチディビジョンオブエクストラミューラルインベンションズアンドテクノロジーリソーシズ（ディーイーアイティーアール）,516265399
ナショナルキャンサーセンター,514039912
ナショナルタイワンユニバーシティ,503209342
ナショナルユニバーシティオブシンガポール,509034605
ナチュラリズム,516267234
ナノグラム・コーポレイション,503157216
ナノバイオシスインコーポレーテッド,514198622
ナブテスコオートモーティブ株式会社,510063502
ナミックス株式会社,591252862
ナン，ボンジル,516281399
ナンキン、パイレキシング、ファーマシューティカル、テクノロジー、リミテッド,516281263
ナンジンデェァレイサイエンスアンドテクノロジーカンパニーリミテッド,516210551
ニチアス株式会社,000110804
ニチコン株式会社,000004606
ニプロ株式会社,000135036
ニューウェイマシーンコンポーネンツ、インコーポレイテッド,514170112
ニューコムテクノ株式会社,506210211
ニュースケールパワーエルエルシー,511117093
ヌォーヴォフィルムインコーポレイテッド,515272235
ヌオーヴォピニォーネソチエタレスポンサビリタリミタータ,513243790
ヌケム・テヒノロギース・エンジニアリング・サービシーズ・ゲーエムベーハー,516272375
ヌビア、テクノロジー、カンパニー、リミテッド,516276133
ネーデルランツオルガニサティーフォールトゥーゲパスト‐ナトゥールヴェテンシャッペリークオンデルズークテーエンオー,515124288
ネーデルランドセ・オルガニサティ・フォール・トゥーヘパスト−ナトゥールウェテンスハッペライク・オンデルズーク・テーエヌオー,511095850
ネオフォトニクス・コーポレイション,500030666
ネクスタ株式会社,000218409
ネステクソシエテアノニム,599132904
ネダーランゼ・オルガニサティ・フォーア・トゥーゲパスト−ナトゥールヴェテンシャッペリーク・オンデルゾエク・ティーエヌオー,508351406
ノースカロライナステイトユニヴァーシティ,512047139
ノーリツプレシジョン株式会社,311001347
ノキアソリューションズアンドネットワークスオサケユキチュア,513311642
ノキアテクノロジーズオーユー,315002955
ノキアテクノロジーズオサケユイチア,515076873
ノコミス，インコーポレイテッド,512050885
ノバダックテクノロジーズインコーポレイテッド,507278214
ノバヘルスバイオシステムズエルエルシー,516270784
ノバラックスジャパン株式会社,515267839
ノバルティスアーゲー,504389991
ノボ・ノルデイスク・エー／エス,596113096
ノボザイムスアクティーゼルスカブ,500586299
ノリタケ伊勢電子株式会社,000117940
ノルディック・バイオサイエンス・アクティーゼルスカブ,506025523
ノヴァンタコーポレーション,516254809
ノヴォノルディスクアー／エス,509091848
ハーマンインターナショナルインダストリーズインコーポレイテッド,592051453
ハイテムカンパニーリミテッド,516280668
ハセガワ株式会社,500529838
ハッチンソン,591136931
ハナエンジニアリングジャパン株式会社,514037424
ハネウェル・インターナショナル・インコーポレーテッド,500575824
ハフイヤインスティテュート,509024112
ハフヒュエルスベックウントフュルストゲーエムベーハーウントコー．カーゲー,516231246
ハリバートンエナジーサヴィシーズインコーポレイテッド,511208896
ハリマ化成株式会社,312016056
ハルティングエレクトロニクスゲゼルシャフトミットベシュレンクテルハフツング,513022232
ハワードヒューズメディカルインスティチュート,502352427
ハンター・ダグラス・インコーポレーテッド,507042512
ハンディーラブインコーポレイテッド,503354871
ハンミサイエンスカンパニーリミテッド,512186106
バーコンニュートラサイエンス（エムビー）コーポレイション,503403869
バーテックスファーマシューティカルズインコーポレイテッド,598032106
バイエル・インテレクチュアル・プロパティ・ゲゼルシャフト・ミット・ベシュレンクテル・ハフツング,512137348
バイエル・クロップサイエンス・アクチェンゲゼルシャフト,507203353
バイエル・ファルマ・アクティエンゲゼルシャフト,514298139
バイエル・ヘルスケア・エルエルシー,507021757
バイエルファーマアクチエンゲゼルシャフト,300049958
バイオエヌテックアーゲー,509146023
バイオエレクトロンテクノロジーコーポレイション,507393285
バイオコンパティブルズユーケーリミテッド,303039785
バイオジェン・エムエイ・インコーポレイテッド,398050098
バイオセンス・ウエブスター・（イスラエル）・リミテッド,511099630
バイオタージ・アクチボラゲット,502307209
バイオニアコーポレーション,516171285
バイオメット・３アイ・エルエルシー,598041980
バイドゥオンラインネットワークテクノロジー（ベイジン）カンパニーリミテッド,513224353
バクスアルタインコーポレイテッド,315010787
バクスアルタゲーエムベーハー,515351758
バテルメモリアルインスティチュート,510300991
バラテックリミテッド,516272308
バルターアクチェンゲゼルシャフト,510000378
バレリタス，インコーポレイテッド,510188919
バンドー化学株式会社,000005061
パーシモンテクノロジーズコーポレイション,514062448
パイアバイオテックゲゼルシャフトミットベシュレンクテルハフツング,516272788
パイオニア株式会社,000005016
パク・インギ,516277679
パシフィックエッジバイオテクノロジーリミティド,504350120
パスタライズ株式会社,507227337
パックサイズ，エルエルシー,511117392
パナソニックＩＰマネジメント株式会社,314012076
パナソニックインテレクチュアルプロパティコーポレーションオブアメリカ,514136668
パナソニックヘルスケアホールディングス株式会社,314005768
パナソニック株式会社,000005821
パロ・アルト・リサーチ・センター・インコーポレーテッド,502096543
パロアルトリサーチセンターインコーポレイテッド,504407000
パワー・インテグレーションズ・インコーポレーテッド,501315784
パングバイオファーマリミテッド,511225594
ヒューマヴォックスリミテッド,516036205
ヒユツテネス−アルベルトスヘーミッシエヴエルケゲーエムベーハー,596165202
ヒョンダイダイモスインコーポレイテッド,515345757
ヒョンダイモーターカンパニー,512297583
ヒル−ロムサービシズ，インコーポレイテッド,503278256
ヒロセ電機株式会社,390005049
ビーアンドエルバイオテックインコーポレイティッド,516098513
ビーエーエスエフアグロベー．ブイ．,515012583
ビーエーエスエフコーティングスゲゼルシャフトミットベシュレンクテルハフツング,390008981
ビーエーエスエフソシエタス・ヨーロピア,508020155
ビーティージー・インターナショナル・リミテッド,500431508
ビートスタックエーエス,516282846
ビーピー・コーポレーション・ノース・アメリカ・インコーポレーテッド,503259381
ビオマリンプハルマセウトイカルインコーポレイテッド,509193898
ビッグローブ株式会社,306029774
ビペルゲン,513075559
ビュールマンラボラトリーズアクツィエンゲゼルシャフト,514184256
ビューレイ・テクノロジーズ・インコーポレイテッド,512129837
ビュヒラボーアテヒニクアクチエンゲゼルシャフト,516242541
ビョンムヒョン,516269548
ピーアールシー−デソトインターナショナル，インコーポレイティド,502328466
ピーエスケーインク．,516239035
ピーピージー・インダストリーズ・オハイオ・インコーポレイテッド,399074983
ピコサンオーワイ,510275024
ピュラックバイオケムビー．ブイ．,504421730
ピルキントングループリミテッド,591229107
ファーノ−ワシントン・インコーポレーテッド,506345786
ファーマバイオ株式会社,511150506
ファームバイオコリアカンパニーリミテッド,516281388
ファイザー・インク,593141953
ファイザー・インコーポレイテッド,510069249
ファイブスセレス,507418555
ファオデーエムメタルズインターナショナルゲゼルシャフトミットベシュレンクテルハフツング,516236078
ファディア・アクチボラゲット,500139981
ファナック株式会社,390008235
ファラディオンリミテッド,514065058
フィグラ株式会社,000223986
フィコサアダス，ソシエダッドリミタダユニペルソナル,516284976
フィシオル,512003777
フィッシャー−ローズマウントシステムズ，インコーポレイテッド,512132022
フィッシャーアンドペイケルヘルスケアリミテッド,504298349
フィッシャーアンドペイケルヘルスケアリミテッド,513259285
フィトテックエクストラクツピーヴイティーリミテッド,516273316
フィリップ・モーリス・プロダクツ・ソシエテ・アノニム,596060424
フィリップスライティングホールディングビーヴィ,516043960
フィンガープリントカーズアーベー,500374582
フィンコントロールシステムズピーティーワイ．リミテッド,508041895
フェイスブック，インク．,508178054
フェストアルピーネプレジションストリップアーベー,516155540
フェストアルピネ・ギーセライ・リンツ・ゲー・エム・ベー・ハー,511139361
フェデラル−モーグル・イグニション・カンパニー,506146389
フェデラル−モーグル・モーターパーツ・コーポレイション,516131614
フェデラル−モーグルコーポレイション,599058372
フェデラル−モーグルブルシェイドゲーエムベーハー,509340078
フェニックスファーマラブスインク,513157305
フェリングベスローテンフェンノートシャップ,500297535
フェンウォール、インコーポレイテッド,308020283
フエリング・インターナシヨナル・センター・エス・アー,507372198
フォーサイト・ビジョンフォー・インコーポレーテッド,511185494
フォイトパテントゲゼルシャフトミットベシュレンクテルハフツング,506408818
フォックスコンインターコネクトテクノロジーリミテッド,513312074
フォルシアエミッションズコントロールテクノロジーズ，ジャーマニーゲーエムベーハー,512221337
フォルシュングスツェントルム・ユーリッヒ・ゲゼルシャフト・ミット・ベシュレンクテル・ハフツング,390035448
フジフィルムメディカルシステムズユーエスエイインコーポレイテッド,516236827
フタバ産業株式会社,391002498
フラウンホーファー−ゲゼルシャフト・ツール・フェルデルング・デル・アンゲヴァンテン・フォルシュング・アインゲトラーゲネル・フェライン,500341779
フラウンホッファー−ゲゼルシャフトツァフェルダールングデァアンゲヴァンテンフォアシュンクエー．ファオ,591037214
フラクティルラボラトリーズインコーポレイテッド,513180277
フラワーセップ,514329020
フリービット株式会社,500260296
フリソムアクツィエンゲゼルシャフト,512302016
フルイディック，インク．,511261400
フルミルアーエス,516284334
フレセニウスメディカルケアホールディングスインコーポレーテッド,508180910
フレゼニウスカービドイチュラントゲーエムベーハー,509063694
ブイ．ティー．エム．（バーチャルテープメジャー）テクノロジーズリミテッド,516261977
ブラウン，ホレストジェームズ,512208947
ブラザー工業株式会社,000005267
ブリストル−マイヤーズスクイブカンパニー,391015708
ブリティッシュアメリカンタバコ（インヴェストメンツ）リミテッド,500252844
ブル・エス・アー・エス,512033279
ブルーソリューション,513306615
ブルスウォンマテリアルカンパニーリミテッド,515329687
ブルックスオートメーションインコーポレイテッド,505047094
ブレイスタウル−プロダクションズゲーエムベーハーウントコンパニーカーゲー,514300650
プキョンナショナルユニバーシティインダストリユニバーシティコーポレーションファウンデーション,516052766
プファイファー・ヴァキューム・ゲーエムベーハー,391043675
プライムアースＥＶエナジー株式会社,399107063
プラシャンスアール．ラジェンドラン、プラシャンス,516282363
プラスチック・オムニウム・アドヴァンスド・イノベーション・アンド・リサーチ,515269659
プラッサーウントトイラーエクスポートフォンバーンバウマシーネンゲゼルシャフトミットベシュレンクテルハフツング,514318345
プラティット・アクチエンゲゼルシャフト,516281300
プラネタリー・ネットワーク・テクノロジース・インコーポレーテッド,516217549
プラハラジュラクスミナラヤナ,516223263
プランゼーエスエー,390040486
プリマハム株式会社,000113067
プルリステムリミテッド,508286670
プレーリーアクアテク,514136509
プレキシオン株式会社,508035425
プレキシコンインコーポレーテッド,505324881
プレシスカンパニーリミテッド,516238599
プレジデントアンドフェローズオブハーバードカレッジ,507044516
プレス工業株式会社,390001579
プロセブン株式会社,500441378
プロテオノヴァ、インコーポレイテッド,506198285
プロトラスト株式会社,513310678
プロパフォーマンススポーツ，エル．エル．シー．,516238371
プロフェクタスバイオサイエンシズインコーポレイテッド,516261933
プロミウスファーマ，エルエルシー,516273305
プロメガコーポレイション,593089149
ヘルガ、レフサム,516268404
ヘルス・ダイアグノスティック・ラボラトリー，インコーポレーテッド,514306294
ヘレウスメディカルゲーエムベーハー,510340506
ヘンケル・アクチェンゲゼルシャフト・ウント・コムパニー・コマンディットゲゼルシャフト・アウフ・アクチェン,391008825
ベース４イノベーションリミテッド,510060453
ベーハーエスコルゲーテッドマシーネン−ウントアンラーゲンバウゲゼルシャフトミットベシュレンクテルハフツング,304043682
ベーリンガーインゲルハイムフェトメディカゲーエムベーハー,505258715
ベイラーリサーチインスティテュート,509004712
ベクテルハイドロカーボンテクノロジーソリューションズインコーポレイテッド,516265104
ベクトン・ディキンソン・アンド・カンパニー,595117091
ベネノックスリミテッド,516137568
ベリトランス株式会社,500394834
ベリフアイ・エルエルシー,516143226
ベル・バイオシステムズ，インコーポレーテッド,514175863
ベンディットテクノロジーズリミテッド．,516170886
ペラゴバイオサイエンスアーベー,516284677
ホーチキ株式会社,000003403
ホアウェイ・テクノロジーズ・カンパニー・リミテッド,504161984
ホアウェイ・デバイス・カンパニー・リミテッド,312003470
ホガナスアクチボラグ（パブル）,509020295
ホフマン，コンラッド,514240806
ホヤレンズタイランドリミテッド,509333807
ホリスター・インコーポレイテッド,591000414
ボーズ・コーポレーション,591009509
ボード・オブ・リージエンツ，ザ・ユニバーシテイ・オブ・テキサス・システム,500039463
ボストンサイエンティフィックサイムド，インコーポレイテッド,506192652
ボストンサイエンティフィックニューロモデュレイションコーポレイション,507213592
ボルカノ株式会社,593196849
ボルケーノコーポレイション,515122402
ボレアリス・アクチェンゲゼルシャフト,513276905
ボレアリスエージー,511114678
ポーチューン，アンドリューリチャード,516266721
ポール・コーポレーション,596064112
ポールヘティッヒゲーエムベーハーウントツェーオー．カーゲー,504467554
ポジティブグリッドエルエルシー,516217860
ポスコ,592000691
ポスコイーエスマテリアルスカンパニーリミテッド,512150107
ポライトアーエス,511009547
ポリエラコーポレイション,509137560
ポリムテクノロジーコーポレーション,516213035
マイクロストーン株式会社,500020287
マイクロソフトコーポレーション,500046438
マイクロソフトテクノロジーライセンシング，エルエルシー,314015767
マイケルジェイフリン,512016227
マグナインターナショナルインコーポレイテッド,501241575
マサチューセッツ・インスティトュート・オブ・テクノロジー,507324290
マサチューセッツインスティテュートオブテクノロジー,596060697
マサリコバウニベルシタ,516170288
マシンビジョンライティング株式会社,715007004
マスターイメージ３ディーアジアリミテッドライアビリティカンパニー,510252667
マスターカードインターナショナルインコーポレーテッド,508012862
マスプロ電工株式会社,000113665
マックス−ツェラー・ゾーネ・アーゲー,508374140
マックス株式会社,000006301
マックライズゲーエムベーハーウントコーカーゲー,516098579
マッケ・ゲゼルシャフトミットベシュレンクターハフトゥング,513242656
マツダ株式会社,000003137
マティセラピューティクス，インク．,516019091
マナック株式会社,000113780
マニー株式会社,390003229
マランゴーニメカニカエッセ．ピ．ア．,508250017
マリンバイオテクノロジー株式会社,513221916
マルカン酢株式会社,591033124
マルトモ株式会社,590006398
マルワ製袋株式会社,599072172
マレルタウンセンドファーザープロセッシングビー．ヴィー．,513295582
マンツイタリーエス．アール．エル．,516125886
ミッション・ファーマカル・カンパニー,500367252
ミツミ電機株式会社,000006220
ミデアグループカンパニーリミテッド,515316034
ミトラバイオテックプライベートリミテッド,514084093
ミドリ安全株式会社,391009372
ミネルババイオテクノロジーズコーポレーション,507081094
ムールウントベンダーコマンディートゲゼルシャフト,596179058
メイユーティックエンタープライゼスインク．,516263801
メインフードプロセシングテクノロジーベー．フェー．,514175841
メダキスアーゲー,516159032
メダクタ・インターナショナル・ソシエテ・アノニム,512073792
メディカルエナジェティクスリミテッド,514272896
メトーデエレクトロニクスマルタリミテッド,512072902
メモリーテック・ホールディングス株式会社,595047020
メルク・シャープ・アンド・ドーム・コーポレーション,596129215
メルクパテントゲーエムベーハー,597035528
メルクパテントゲゼルシャフトミットベシュレンクテルハフツング,591032596
モボファイルズインク．ディービーエーモボライズ,514116693
モリックス株式会社,594034625
モルガナ・デ・アビラ・リバス,516197263
モロジック・リミテッド,516122335
ヤグチ電子工業株式会社,513232598
ヤフー株式会社,500257300
ヤマウチ株式会社,000114710
ヤマハ株式会社,000004075
ヤマハ発動機株式会社,000010076
ヤンセンファーマシューティカエヌ．ベー．,397060175
ヤンマー株式会社,000006781
ユー・ディー・シーアイルランドリミテッド,512253626
ユーエフアイフィルターズエッセ．ピ．ア．,511259142
ユーシーエルビジネスピーエルシー,507299817
ユーシステム株式会社,500301784
ユーハ味覚糖株式会社,390020189
ユービーマテリアルズインコーポレイテッド,314004772
ユーロケラソシエテオンノームコレクティフ,504374919
ユーロプラズマエンヴェー,516104870
ユセベファルシムソシエテアノニム,504000041
ユタ−イナディーディーエスアンドアドバンストセラピューティクスリサーチセンター,515129331
ユナイテッドセラピューティクスコーポレイション,511266520
ユニ・チャーム株式会社,000115108
ユニオン電子工業株式会社,591112658
ユニコン電子株式会社,598174129
ユニサンティスエレクトロニクスシンガポールプライベートリミテッド,311014428
ユニスト（ウルサンナショナルインスティテュートオブサイエンスアンドテクノロジー）,515351884
ユニチカ株式会社,000004503
ユニバーサルシティスタジオズリミテッドライアビリティカンパニー,511077292
ユニバーサルディスプレイコーポレイション,503055897
ユニバーサル製缶株式会社,305060154
ユニバーシティ・オブ・チューリッヒ,507324681
ユニバーシティオブワシントンスルーイッツセンターフォーコマーシャライゼーション,513111938
ユニバーシティヘルスネットワーク,514234997
ユニベーション・テクノロジーズ・エルエルシー,599168648
ユニベルシテ・パリ・デカルト,509033033
ユニヴァーシティ・オブ・サウス・オーストラリア,516268220
ユニヴェルシテ・ドゥ・ナント,507421289
ユニヴェルシテ・ドゥ・ナント,510187118
ユニヴェルシテデクス−マルセイユ,511025226
